id,segmentation,visit,spending,brand_type,ppa
100077,Seg.01 - Mass (<VND 25K),28,280,Street,10
100130,Seg.02 - Mass Asp (VND 25K - VND 59K),10,300,Independent,30
100199,Seg.02 - Mass Asp (VND 25K - VND 59K),4,160,Chain,40
100201,Seg.02 - Mass Asp (VND 25K - VND 59K),15,600,Chain,40
100201,Seg.02 - Mass Asp (VND 25K - VND 59K),9,270,Independent,30
100210,Seg.02 - Mass Asp (VND 25K - VND 59K),3,120,Independent,40
100268,Seg.02 - Mass Asp (VND 25K - VND 59K),4,220,Chain,55
100269,Seg.02 - Mass Asp (VND 25K - VND 59K),4,180,Chain,45
100356,Seg.02 - Mass Asp (VND 25K - VND 59K),10,400,Independent,40
100364,Seg.01 - Mass (<VND 25K),30,300,Independent,10
100501,Seg.01 - Mass (<VND 25K),12,108,Street,9
100512,Seg.02 - Mass Asp (VND 25K - VND 59K),14,700,Independent,50
100512,Seg.03 - Premium (VND 60K - VND 99K),16,960,Chain,60
100596,Seg.01 - Mass (<VND 25K),3,15,Street,5
100664,Seg.01 - Mass (<VND 25K),1,10,Chain,10
100664,Seg.01 - Mass (<VND 25K),3,18,Street,6
100772,Seg.01 - Mass (<VND 25K),12,216,Independent,18
100869,Seg.03 - Premium (VND 60K - VND 99K),2,120,Independent,60
101124,Seg.01 - Mass (<VND 25K),10,50,Street,5
101265,Seg.01 - Mass (<VND 25K),8,80,Street,10
101269,Seg.03 - Premium (VND 60K - VND 99K),20,1200,Chain,60
101450,Seg.01 - Mass (<VND 25K),30,240,Street,8
101501,Seg.01 - Mass (<VND 25K),10,100,Street,10
101501,Seg.02 - Mass Asp (VND 25K - VND 59K),10,250,Chain,25
101501,Seg.01 - Mass (<VND 25K),40,480,Independent,12
101509,Seg.01 - Mass (<VND 25K),16,112,Street,7
101539,Seg.01 - Mass (<VND 25K),60,900,Independent,15
101588,Seg.01 - Mass (<VND 25K),10,100,Street,10
101588,Seg.01 - Mass (<VND 25K),30,450,Independent,15
101611,Seg.01 - Mass (<VND 25K),30,360,Independent,12
101810,Seg.01 - Mass (<VND 25K),2,20,Independent,10
101838,Seg.01 - Mass (<VND 25K),15,150,Independent,10
101913,Seg.01 - Mass (<VND 25K),4,28,Street,7
101913,Seg.01 - Mass (<VND 25K),1,7,Independent,7
101920,Seg.01 - Mass (<VND 25K),15,225,Street,15
101920,Seg.02 - Mass Asp (VND 25K - VND 59K),5,200,Chain,40
101921,Seg.01 - Mass (<VND 25K),30,300,Street,10
101922,Seg.01 - Mass (<VND 25K),2,20,Street,10
101923,Seg.04 - Super Premium (VND 100K+),8,800,Chain,100
101923,Seg.01 - Mass (<VND 25K),4,28,Street,7
101924,Seg.04 - Super Premium (VND 100K+),12,1200,Chain,100
101925,Seg.02 - Mass Asp (VND 25K - VND 59K),2,100,Chain,50
101926,Seg.01 - Mass (<VND 25K),5,60,Street,12
101927,Seg.02 - Mass Asp (VND 25K - VND 59K),10,270,Independent,27
101928,Seg.01 - Mass (<VND 25K),5,75,Street,15
101928,Seg.02 - Mass Asp (VND 25K - VND 59K),15,450,Independent,30
101929,Seg.01 - Mass (<VND 25K),30,450,Street,15
101930,Seg.01 - Mass (<VND 25K),2,20,Street,10
101931,Seg.01 - Mass (<VND 25K),3,30,Street,10
101932,Seg.01 - Mass (<VND 25K),12,180,Street,15
101932,Seg.02 - Mass Asp (VND 25K - VND 59K),3,105,Chain,35
101933,Seg.01 - Mass (<VND 25K),20,240,Street,12
101933,Seg.02 - Mass Asp (VND 25K - VND 59K),10,500,Chain,50
101977,Seg.01 - Mass (<VND 25K),11,110,Independent,10
101977,Seg.01 - Mass (<VND 25K),1,10,Street,10
102023,Seg.01 - Mass (<VND 25K),6,36,Street,6
102139,Seg.02 - Mass Asp (VND 25K - VND 59K),6,150,Street,25
102139,Seg.02 - Mass Asp (VND 25K - VND 59K),2,70,Chain,35
102927,Seg.02 - Mass Asp (VND 25K - VND 59K),8,200,Independent,25
102928,Seg.02 - Mass Asp (VND 25K - VND 59K),20,600,Independent,30
102928,Seg.02 - Mass Asp (VND 25K - VND 59K),10,400,Chain,40
102929,Seg.02 - Mass Asp (VND 25K - VND 59K),20,600,Independent,30
102929,Seg.01 - Mass (<VND 25K),10,200,Street,20
102930,Seg.02 - Mass Asp (VND 25K - VND 59K),30,1200,Independent,40
102931,Seg.02 - Mass Asp (VND 25K - VND 59K),2,90,Independent,45
102946,Seg.03 - Premium (VND 60K - VND 99K),2,140,Independent,70
102949,Seg.02 - Mass Asp (VND 25K - VND 59K),3,120,Independent,40
102963,Seg.02 - Mass Asp (VND 25K - VND 59K),10,450,Chain,45
102964,Seg.02 - Mass Asp (VND 25K - VND 59K),4,160,Chain,40
102965,Seg.02 - Mass Asp (VND 25K - VND 59K),4,140,Independent,35
102966,Seg.02 - Mass Asp (VND 25K - VND 59K),4,140,Chain,35
102968,Seg.01 - Mass (<VND 25K),1,7,Street,7
102968,Seg.01 - Mass (<VND 25K),1,15,Independent,15
102969,Seg.01 - Mass (<VND 25K),40,280,Independent,7
102969,Seg.01 - Mass (<VND 25K),20,100,Street,5
102970,Seg.01 - Mass (<VND 25K),3,30,Independent,10
102970,Seg.01 - Mass (<VND 25K),2,14,Street,7
102971,Seg.01 - Mass (<VND 25K),4,28,Street,7
102972,Seg.01 - Mass (<VND 25K),20,140,Street,7
102987,Seg.02 - Mass Asp (VND 25K - VND 59K),14,490,Independent,35
102987,Seg.03 - Premium (VND 60K - VND 99K),2,120,Chain,60
102988,Seg.02 - Mass Asp (VND 25K - VND 59K),2,80,Independent,40
102989,Seg.02 - Mass Asp (VND 25K - VND 59K),4,200,Chain,50
102990,Seg.02 - Mass Asp (VND 25K - VND 59K),3,150,Chain,50
102990,Seg.02 - Mass Asp (VND 25K - VND 59K),1,30,Independent,30
102991,Seg.03 - Premium (VND 60K - VND 99K),5,300,Chain,60
102991,Seg.01 - Mass (<VND 25K),7,140,Independent,20
102994,Seg.02 - Mass Asp (VND 25K - VND 59K),2,70,Independent,35
102995,Seg.02 - Mass Asp (VND 25K - VND 59K),2,60,Independent,30
102996,Seg.02 - Mass Asp (VND 25K - VND 59K),3,90,Independent,30
102997,Seg.02 - Mass Asp (VND 25K - VND 59K),2,50,Independent,25
103001,Seg.01 - Mass (<VND 25K),4,80,Street,20
103002,Seg.01 - Mass (<VND 25K),8,144,Street,18
103003,Seg.01 - Mass (<VND 25K),12,264,Street,22
103004,Seg.01 - Mass (<VND 25K),3,54,Street,18
103005,Seg.01 - Mass (<VND 25K),9,207,Street,23
103023,Seg.02 - Mass Asp (VND 25K - VND 59K),3,90,Independent,30
103024,Seg.02 - Mass Asp (VND 25K - VND 59K),7,280,Chain,40
103024,Seg.02 - Mass Asp (VND 25K - VND 59K),1,30,Street,30
103026,Seg.02 - Mass Asp (VND 25K - VND 59K),4,200,Chain,50
103027,Seg.02 - Mass Asp (VND 25K - VND 59K),2,60,Chain,30
103027,Seg.01 - Mass (<VND 25K),1,20,Independent,20
103029,Seg.03 - Premium (VND 60K - VND 99K),2,120,Chain,60
103030,Seg.02 - Mass Asp (VND 25K - VND 59K),2,60,Chain,30
103048,Seg.01 - Mass (<VND 25K),2,20,Independent,10
103114,Seg.03 - Premium (VND 60K - VND 99K),2,140,Chain,70
103115,Seg.04 - Super Premium (VND 100K+),3,300,Chain,100
103219,Seg.01 - Mass (<VND 25K),28,280,Independent,10
103280,Seg.01 - Mass (<VND 25K),2,20,Chain,10
103280,Seg.01 - Mass (<VND 25K),1,8,Independent,8
103338,Seg.01 - Mass (<VND 25K),3,24,Street,8
103388,Seg.01 - Mass (<VND 25K),4,24,Street,6
103540,Seg.01 - Mass (<VND 25K),28,476,Independent,17
103540,Seg.01 - Mass (<VND 25K),30,300,Street,10
103540,Seg.02 - Mass Asp (VND 25K - VND 59K),2,60,Chain,30
103541,Seg.01 - Mass (<VND 25K),4,80,Independent,20
103542,Seg.01 - Mass (<VND 25K),8,120,Independent,15
103574,Seg.01 - Mass (<VND 25K),3,18,Street,6
103631,Seg.01 - Mass (<VND 25K),4,32,Street,8
103691,Seg.01 - Mass (<VND 25K),10,150,Street,15
103691,Seg.01 - Mass (<VND 25K),5,75,Chain,15
103810,Seg.01 - Mass (<VND 25K),28,280,Independent,10
103847,Seg.01 - Mass (<VND 25K),18,180,Street,10
103847,Seg.01 - Mass (<VND 25K),2,36,Independent,18
103849,Seg.01 - Mass (<VND 25K),5,40,Independent,8
103849,Seg.01 - Mass (<VND 25K),15,150,Chain,10
104149,Seg.01 - Mass (<VND 25K),10,70,Street,7
104301,Seg.01 - Mass (<VND 25K),10,200,Independent,20
104301,Seg.01 - Mass (<VND 25K),2,20,Street,10
104349,Seg.01 - Mass (<VND 25K),2,20,Street,10
104548,Seg.01 - Mass (<VND 25K),28,224,Street,8
104555,Seg.01 - Mass (<VND 25K),30,240,Street,8
104563,Seg.02 - Mass Asp (VND 25K - VND 59K),17,850,Independent,50
104563,Seg.02 - Mass Asp (VND 25K - VND 59K),3,150,Chain,50
104608,Seg.01 - Mass (<VND 25K),30,300,Independent,10
104628,Seg.02 - Mass Asp (VND 25K - VND 59K),6,180,Independent,30
104629,Seg.03 - Premium (VND 60K - VND 99K),2,120,Chain,60
104629,Seg.02 - Mass Asp (VND 25K - VND 59K),1,30,Independent,30
104631,Seg.03 - Premium (VND 60K - VND 99K),3,195,Chain,65
104633,Seg.01 - Mass (<VND 25K),3,60,Street,20
104707,Seg.01 - Mass (<VND 25K),4,40,Chain,10
104727,Seg.02 - Mass Asp (VND 25K - VND 59K),2,100,Chain,50
104728,Seg.02 - Mass Asp (VND 25K - VND 59K),3,90,Independent,30
104729,Seg.02 - Mass Asp (VND 25K - VND 59K),3,150,Chain,50
104729,Seg.02 - Mass Asp (VND 25K - VND 59K),1,30,Independent,30
104757,Seg.01 - Mass (<VND 25K),12,216,Independent,18
104759,Seg.01 - Mass (<VND 25K),28,196,Street,7
104964,Seg.01 - Mass (<VND 25K),10,80,Street,8
104968,Seg.01 - Mass (<VND 25K),9,135,Independent,15
105009,Seg.01 - Mass (<VND 25K),6,90,Street,15
105009,Seg.02 - Mass Asp (VND 25K - VND 59K),6,180,Independent,30
105012,Seg.01 - Mass (<VND 25K),10,180,Chain,18
105097,Seg.01 - Mass (<VND 25K),15,150,Independent,10
105097,Seg.01 - Mass (<VND 25K),10,150,Chain,15
105104,Seg.02 - Mass Asp (VND 25K - VND 59K),2,100,Independent,50
105105,Seg.02 - Mass Asp (VND 25K - VND 59K),2,60,Chain,30
105106,Seg.02 - Mass Asp (VND 25K - VND 59K),2,80,Independent,40
105106,Seg.02 - Mass Asp (VND 25K - VND 59K),8,400,Chain,50
105153,Seg.01 - Mass (<VND 25K),5,100,Independent,20
105171,Seg.02 - Mass Asp (VND 25K - VND 59K),3,90,Independent,30
105171,Seg.01 - Mass (<VND 25K),7,105,Street,15
105234,Seg.01 - Mass (<VND 25K),10,50,Street,5
105298,Seg.01 - Mass (<VND 25K),30,240,Street,8
105307,Seg.04 - Super Premium (VND 100K+),8,800,Independent,100
105677,Seg.02 - Mass Asp (VND 25K - VND 59K),8,240,Independent,30
105678,Seg.02 - Mass Asp (VND 25K - VND 59K),4,120,Independent,30
106231,Seg.02 - Mass Asp (VND 25K - VND 59K),5,150,Independent,30
106231,Seg.03 - Premium (VND 60K - VND 99K),3,180,Chain,60
106234,Seg.02 - Mass Asp (VND 25K - VND 59K),8,440,Chain,55
106497,Seg.02 - Mass Asp (VND 25K - VND 59K),2,50,Independent,25
106497,Seg.01 - Mass (<VND 25K),8,80,Street,10
106499,Seg.02 - Mass Asp (VND 25K - VND 59K),2,60,Independent,30
106512,Seg.01 - Mass (<VND 25K),3,60,Street,20
106513,Seg.02 - Mass Asp (VND 25K - VND 59K),30,900,Street,30
106514,Seg.02 - Mass Asp (VND 25K - VND 59K),3,105,Chain,35
106514,Seg.02 - Mass Asp (VND 25K - VND 59K),1,30,Independent,30
106553,Seg.01 - Mass (<VND 25K),10,200,Independent,20
106554,Seg.02 - Mass Asp (VND 25K - VND 59K),4,120,Independent,30
106555,Seg.02 - Mass Asp (VND 25K - VND 59K),4,120,Independent,30
106556,Seg.02 - Mass Asp (VND 25K - VND 59K),3,75,Independent,25
106558,Seg.01 - Mass (<VND 25K),30,210,Street,7
106559,Seg.01 - Mass (<VND 25K),8,64,Street,8
106560,Seg.01 - Mass (<VND 25K),60,480,Street,8
106561,Seg.01 - Mass (<VND 25K),30,210,Street,7
106562,Seg.01 - Mass (<VND 25K),28,280,Independent,10
106563,Seg.01 - Mass (<VND 25K),5,75,Independent,15
106570,Seg.02 - Mass Asp (VND 25K - VND 59K),2,60,Independent,30
106571,Seg.02 - Mass Asp (VND 25K - VND 59K),3,150,Chain,50
106572,Seg.02 - Mass Asp (VND 25K - VND 59K),2,80,Independent,40
106573,Seg.02 - Mass Asp (VND 25K - VND 59K),16,480,Independent,30
106573,Seg.02 - Mass Asp (VND 25K - VND 59K),4,160,Chain,40
106575,Seg.02 - Mass Asp (VND 25K - VND 59K),1,30,Independent,30
106575,Seg.01 - Mass (<VND 25K),3,45,Street,15
106576,Seg.02 - Mass Asp (VND 25K - VND 59K),2,70,Independent,35
106577,Seg.02 - Mass Asp (VND 25K - VND 59K),3,90,Independent,30
106578,Seg.02 - Mass Asp (VND 25K - VND 59K),2,60,Independent,30
106578,Seg.01 - Mass (<VND 25K),8,120,Street,15
106579,Seg.02 - Mass Asp (VND 25K - VND 59K),2,60,Independent,30
106580,Seg.02 - Mass Asp (VND 25K - VND 59K),2,60,Independent,30
106582,Seg.02 - Mass Asp (VND 25K - VND 59K),2,60,Independent,30
106583,Seg.02 - Mass Asp (VND 25K - VND 59K),3,150,Chain,50
106583,Seg.02 - Mass Asp (VND 25K - VND 59K),1,25,Street,25
106584,Seg.02 - Mass Asp (VND 25K - VND 59K),2,110,Chain,55
106585,Seg.02 - Mass Asp (VND 25K - VND 59K),2,50,Street,25
106591,Seg.02 - Mass Asp (VND 25K - VND 59K),8,240,Independent,30
106611,Seg.02 - Mass Asp (VND 25K - VND 59K),5,150,Independent,30
106611,Seg.02 - Mass Asp (VND 25K - VND 59K),3,120,Chain,40
106615,Seg.02 - Mass Asp (VND 25K - VND 59K),11,385,Independent,35
106615,Seg.02 - Mass Asp (VND 25K - VND 59K),4,200,Chain,50
106616,Seg.02 - Mass Asp (VND 25K - VND 59K),2,60,Independent,30
106656,Seg.02 - Mass Asp (VND 25K - VND 59K),4,120,Street,30
106657,Seg.04 - Super Premium (VND 100K+),4,400,Chain,100
106716,Seg.01 - Mass (<VND 25K),18,360,Independent,20
106716,Seg.03 - Premium (VND 60K - VND 99K),2,120,Chain,60
106716,Seg.01 - Mass (<VND 25K),10,100,Street,10
106717,Seg.04 - Super Premium (VND 100K+),3,300,Chain,100
106718,Seg.03 - Premium (VND 60K - VND 99K),2,160,Chain,80
106725,Seg.03 - Premium (VND 60K - VND 99K),2,140,Chain,70
106726,Seg.03 - Premium (VND 60K - VND 99K),2,160,Chain,80
106730,Seg.01 - Mass (<VND 25K),10,150,Street,15
106730,Seg.01 - Mass (<VND 25K),30,330,Independent,11
106734,Seg.01 - Mass (<VND 25K),30,210,Street,7
106764,Seg.01 - Mass (<VND 25K),10,150,Street,15
106765,Seg.02 - Mass Asp (VND 25K - VND 59K),1,40,Chain,40
106765,Seg.01 - Mass (<VND 25K),3,45,Street,15
106766,Seg.02 - Mass Asp (VND 25K - VND 59K),1,40,Chain,40
106766,Seg.01 - Mass (<VND 25K),2,30,Street,15
106769,Seg.02 - Mass Asp (VND 25K - VND 59K),3,120,Chain,40
106769,Seg.01 - Mass (<VND 25K),1,10,Street,10
106770,Seg.02 - Mass Asp (VND 25K - VND 59K),3,150,Chain,50
106770,Seg.01 - Mass (<VND 25K),1,12,Street,12
106771,Seg.02 - Mass Asp (VND 25K - VND 59K),2,80,Chain,40
106832,Seg.01 - Mass (<VND 25K),4,80,Independent,20
106832,Seg.02 - Mass Asp (VND 25K - VND 59K),1,30,Chain,30
106833,Seg.01 - Mass (<VND 25K),1,15,Independent,15
106833,Seg.01 - Mass (<VND 25K),3,45,Chain,15
106834,Seg.01 - Mass (<VND 25K),30,300,Independent,10
106835,Seg.01 - Mass (<VND 25K),26,260,Independent,10
106835,Seg.01 - Mass (<VND 25K),4,40,Street,10
106836,Seg.01 - Mass (<VND 25K),3,30,Independent,10
106837,Seg.03 - Premium (VND 60K - VND 99K),6,390,Chain,65
106837,Seg.01 - Mass (<VND 25K),22,264,Independent,12
106848,Seg.01 - Mass (<VND 25K),30,360,Independent,12
106972,Seg.01 - Mass (<VND 25K),10,150,Independent,15
106977,Seg.01 - Mass (<VND 25K),30,210,Street,7
107045,Seg.01 - Mass (<VND 25K),6,120,Independent,20
107045,Seg.01 - Mass (<VND 25K),2,24,Street,12
107046,Seg.01 - Mass (<VND 25K),3,36,Street,12
107046,Seg.01 - Mass (<VND 25K),5,100,Independent,20
107047,Seg.01 - Mass (<VND 25K),30,300,Street,10
107048,Seg.01 - Mass (<VND 25K),4,80,Independent,20
107049,Seg.01 - Mass (<VND 25K),8,80,Street,10
107206,Seg.02 - Mass Asp (VND 25K - VND 59K),2,80,Independent,40
107206,Seg.02 - Mass Asp (VND 25K - VND 59K),2,80,Street,40
107222,Seg.01 - Mass (<VND 25K),4,32,Street,8
107227,Seg.01 - Mass (<VND 25K),10,70,Street,7
107298,Seg.01 - Mass (<VND 25K),5,50,Street,10
107298,Seg.01 - Mass (<VND 25K),25,300,Independent,12
107309,Seg.01 - Mass (<VND 25K),3,18,Street,6
107324,Seg.01 - Mass (<VND 25K),30,210,Street,7
107342,Seg.01 - Mass (<VND 25K),10,70,Street,7
107342,Seg.01 - Mass (<VND 25K),20,200,Independent,10
107385,Seg.01 - Mass (<VND 25K),30,300,Independent,10
107394,Seg.01 - Mass (<VND 25K),10,70,Street,7
107394,Seg.01 - Mass (<VND 25K),2,20,Independent,10
107398,Seg.01 - Mass (<VND 25K),2,14,Street,7
107424,Seg.01 - Mass (<VND 25K),3,30,Independent,10
107513,Seg.01 - Mass (<VND 25K),4,60,Independent,15
107577,Seg.02 - Mass Asp (VND 25K - VND 59K),2,70,Chain,35
107619,Seg.01 - Mass (<VND 25K),4,40,Street,10
107620,Seg.01 - Mass (<VND 25K),30,300,Street,10
107621,Seg.01 - Mass (<VND 25K),2,30,Street,15
107622,Seg.01 - Mass (<VND 25K),30,450,Street,15
107623,Seg.01 - Mass (<VND 25K),4,48,Street,12
107625,Seg.02 - Mass Asp (VND 25K - VND 59K),8,400,Chain,50
107627,Seg.01 - Mass (<VND 25K),3,30,Street,10
107628,Seg.02 - Mass Asp (VND 25K - VND 59K),3,135,Chain,45
107628,Seg.02 - Mass Asp (VND 25K - VND 59K),1,25,Independent,25
107629,Seg.01 - Mass (<VND 25K),10,120,Chain,12
107629,Seg.01 - Mass (<VND 25K),20,140,Independent,7
107635,Seg.01 - Mass (<VND 25K),5,60,Street,12
107635,Seg.02 - Mass Asp (VND 25K - VND 59K),5,140,Independent,28
107636,Seg.01 - Mass (<VND 25K),2,18,Street,9
107656,Seg.01 - Mass (<VND 25K),20,140,Street,7
107656,Seg.01 - Mass (<VND 25K),10,120,Independent,12
107665,Seg.01 - Mass (<VND 25K),30,450,Street,15
107749,Seg.01 - Mass (<VND 25K),14,280,Independent,20
107776,Seg.01 - Mass (<VND 25K),6,42,Street,7
107776,Seg.01 - Mass (<VND 25K),10,100,Independent,10
107792,Seg.01 - Mass (<VND 25K),10,70,Independent,7
107799,Seg.01 - Mass (<VND 25K),8,96,Independent,12
107811,Seg.01 - Mass (<VND 25K),30,300,Independent,10
107814,Seg.01 - Mass (<VND 25K),20,140,Street,7
107814,Seg.01 - Mass (<VND 25K),10,100,Independent,10
107908,Seg.01 - Mass (<VND 25K),30,450,Independent,15
107920,Seg.01 - Mass (<VND 25K),30,210,Street,7
107953,Seg.01 - Mass (<VND 25K),5,50,Independent,10
107953,Seg.01 - Mass (<VND 25K),25,500,Chain,20
107988,Seg.01 - Mass (<VND 25K),4,28,Street,7
107991,Seg.01 - Mass (<VND 25K),10,180,Independent,18
107998,Seg.01 - Mass (<VND 25K),60,600,Independent,10
108015,Seg.04 - Super Premium (VND 100K+),2,200,Chain,100
108082,Seg.01 - Mass (<VND 25K),4,28,Street,7
108088,Seg.03 - Premium (VND 60K - VND 99K),8,640,Chain,80
108091,Seg.01 - Mass (<VND 25K),5,50,Chain,10
108091,Seg.01 - Mass (<VND 25K),10,100,Independent,10
108111,Seg.01 - Mass (<VND 25K),20,140,Street,7
108111,Seg.01 - Mass (<VND 25K),10,100,Independent,10
108115,Seg.01 - Mass (<VND 25K),10,180,Independent,18
108116,Seg.01 - Mass (<VND 25K),11,110,Independent,10
108116,Seg.02 - Mass Asp (VND 25K - VND 59K),1,25,Chain,25
108138,Seg.01 - Mass (<VND 25K),4,28,Street,7
108145,Seg.01 - Mass (<VND 25K),2,14,Street,7
108146,Seg.01 - Mass (<VND 25K),2,14,Street,7
108148,Seg.01 - Mass (<VND 25K),10,150,Chain,15
108150,Seg.02 - Mass Asp (VND 25K - VND 59K),5,150,Independent,30
108150,Seg.02 - Mass Asp (VND 25K - VND 59K),3,120,Chain,40
108152,Seg.03 - Premium (VND 60K - VND 99K),3,180,Chain,60
108152,Seg.02 - Mass Asp (VND 25K - VND 59K),1,30,Street,30
108152,Seg.02 - Mass Asp (VND 25K - VND 59K),8,320,Independent,40
108153,Seg.02 - Mass Asp (VND 25K - VND 59K),2,80,Independent,40
108153,Seg.03 - Premium (VND 60K - VND 99K),6,360,Chain,60
108154,Seg.01 - Mass (<VND 25K),1,18,Independent,18
108154,Seg.01 - Mass (<VND 25K),2,36,Street,18
108154,Seg.02 - Mass Asp (VND 25K - VND 59K),1,29,Chain,29
108221,Seg.01 - Mass (<VND 25K),5,35,Street,7
108226,Seg.01 - Mass (<VND 25K),4,60,Street,15
108253,Seg.01 - Mass (<VND 25K),4,28,Street,7
108255,Seg.01 - Mass (<VND 25K),20,200,Independent,10
108255,Seg.01 - Mass (<VND 25K),10,70,Street,7
108257,Seg.01 - Mass (<VND 25K),8,80,Independent,10
108257,Seg.01 - Mass (<VND 25K),22,154,Street,7
108258,Seg.01 - Mass (<VND 25K),8,48,Street,6
108297,Seg.01 - Mass (<VND 25K),12,120,Independent,10
108441,Seg.01 - Mass (<VND 25K),30,300,Independent,10
108548,Seg.01 - Mass (<VND 25K),22,154,Street,7
108548,Seg.01 - Mass (<VND 25K),8,96,Independent,12
108596,Seg.02 - Mass Asp (VND 25K - VND 59K),2,50,Street,25
108596,Seg.02 - Mass Asp (VND 25K - VND 59K),8,200,Independent,25
108597,Seg.02 - Mass Asp (VND 25K - VND 59K),1,25,Independent,25
108597,Seg.02 - Mass Asp (VND 25K - VND 59K),3,75,Street,25
108598,Seg.03 - Premium (VND 60K - VND 99K),1,60,Chain,60
108598,Seg.02 - Mass Asp (VND 25K - VND 59K),2,60,Independent,30
108599,Seg.02 - Mass Asp (VND 25K - VND 59K),2,70,Independent,35
108600,Seg.02 - Mass Asp (VND 25K - VND 59K),2,60,Independent,30
108653,Seg.02 - Mass Asp (VND 25K - VND 59K),8,200,Independent,25
108653,Seg.01 - Mass (<VND 25K),22,220,Street,10
108654,Seg.01 - Mass (<VND 25K),3,45,Independent,15
108654,Seg.02 - Mass Asp (VND 25K - VND 59K),1,30,Chain,30
108655,Seg.01 - Mass (<VND 25K),10,100,Street,10
108655,Seg.01 - Mass (<VND 25K),20,400,Independent,20
108656,Seg.02 - Mass Asp (VND 25K - VND 59K),8,280,Chain,35
108669,Seg.02 - Mass Asp (VND 25K - VND 59K),2,70,Independent,35
108670,Seg.03 - Premium (VND 60K - VND 99K),4,240,Chain,60
108672,Seg.02 - Mass Asp (VND 25K - VND 59K),3,105,Chain,35
108719,Seg.01 - Mass (<VND 25K),4,60,Independent,15
108723,Seg.01 - Mass (<VND 25K),8,96,Independent,12
108724,Seg.01 - Mass (<VND 25K),2,40,Independent,20
108726,Seg.01 - Mass (<VND 25K),8,120,Independent,15
108888,Seg.02 - Mass Asp (VND 25K - VND 59K),4,100,Street,25
108889,Seg.01 - Mass (<VND 25K),2,40,Street,20
108891,Seg.02 - Mass Asp (VND 25K - VND 59K),8,312,Chain,39
108892,Seg.01 - Mass (<VND 25K),4,80,Street,20
108893,Seg.01 - Mass (<VND 25K),8,192,Street,24
108894,Seg.02 - Mass Asp (VND 25K - VND 59K),3,135,Chain,45
108895,Seg.02 - Mass Asp (VND 25K - VND 59K),9,405,Chain,45
108898,Seg.02 - Mass Asp (VND 25K - VND 59K),4,200,Chain,50
108899,Seg.01 - Mass (<VND 25K),4,48,Street,12
108899,Seg.03 - Premium (VND 60K - VND 99K),8,560,Chain,70
108903,Seg.02 - Mass Asp (VND 25K - VND 59K),12,480,Independent,40
108905,Seg.02 - Mass Asp (VND 25K - VND 59K),4,200,Chain,50
108980,Seg.02 - Mass Asp (VND 25K - VND 59K),2,70,Independent,35
108981,Seg.01 - Mass (<VND 25K),2,20,Street,10
108981,Seg.02 - Mass Asp (VND 25K - VND 59K),13,520,Independent,40
108982,Seg.02 - Mass Asp (VND 25K - VND 59K),3,120,Chain,40
108982,Seg.02 - Mass Asp (VND 25K - VND 59K),7,210,Independent,30
108983,Seg.02 - Mass Asp (VND 25K - VND 59K),20,600,Independent,30
108984,Seg.02 - Mass Asp (VND 25K - VND 59K),3,90,Chain,30
109039,Seg.02 - Mass Asp (VND 25K - VND 59K),10,300,Street,30
109040,Seg.01 - Mass (<VND 25K),20,400,Street,20
109041,Seg.01 - Mass (<VND 25K),3,60,Street,20
109110,Seg.01 - Mass (<VND 25K),8,56,Street,7
109132,Seg.02 - Mass Asp (VND 25K - VND 59K),2,100,Chain,50
109134,Seg.02 - Mass Asp (VND 25K - VND 59K),4,160,Independent,40
109135,Seg.01 - Mass (<VND 25K),6,60,Street,10
109135,Seg.01 - Mass (<VND 25K),10,200,Independent,20
109136,Seg.01 - Mass (<VND 25K),4,80,Independent,20
109137,Seg.01 - Mass (<VND 25K),1,10,Street,10
109137,Seg.02 - Mass Asp (VND 25K - VND 59K),1,25,Independent,25
109162,Seg.03 - Premium (VND 60K - VND 99K),4,280,Chain,70
109163,Seg.01 - Mass (<VND 25K),30,450,Independent,15
109164,Seg.02 - Mass Asp (VND 25K - VND 59K),3,150,Independent,50
109165,Seg.03 - Premium (VND 60K - VND 99K),4,280,Chain,70
109166,Seg.02 - Mass Asp (VND 25K - VND 59K),2,80,Independent,40
109168,Seg.02 - Mass Asp (VND 25K - VND 59K),3,150,Chain,50
109169,Seg.03 - Premium (VND 60K - VND 99K),4,320,Chain,80
109172,Seg.02 - Mass Asp (VND 25K - VND 59K),16,480,Independent,30
109172,Seg.01 - Mass (<VND 25K),4,60,Street,15
109174,Seg.01 - Mass (<VND 25K),20,400,Independent,20
109174,Seg.01 - Mass (<VND 25K),10,170,Street,17
109195,Seg.02 - Mass Asp (VND 25K - VND 59K),4,120,Independent,30
109196,Seg.02 - Mass Asp (VND 25K - VND 59K),4,100,Independent,25
109198,Seg.02 - Mass Asp (VND 25K - VND 59K),1,50,Chain,50
109198,Seg.02 - Mass Asp (VND 25K - VND 59K),3,90,Independent,30
109199,Seg.02 - Mass Asp (VND 25K - VND 59K),7,315,Chain,45
109200,Seg.02 - Mass Asp (VND 25K - VND 59K),6,270,Chain,45
109201,Seg.02 - Mass Asp (VND 25K - VND 59K),4,180,Chain,45
109202,Seg.02 - Mass Asp (VND 25K - VND 59K),4,160,Chain,40
109203,Seg.02 - Mass Asp (VND 25K - VND 59K),4,140,Independent,35
109205,Seg.02 - Mass Asp (VND 25K - VND 59K),3,150,Chain,50
